"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	1250	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	1201	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	1303	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	1276	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	1401	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jan., 2020"	"2020/01"	9172	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Feb., 2020"	"2020/02"	8605	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Mar., 2020"	"2020/03"	9454	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Apr., 2020"	"2020/04"	11612	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"May, 2020"	"2020/05"	11364	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jun., 2020"	"2020/06"	8935	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jul., 2020"	"2020/07"	8544	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Aug., 2020"	"2020/08"	8785	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Sep., 2020"	"2020/09"	8518	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Oct., 2020"	"2020/10"	9585	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Nov., 2020"	"2020/11"	12105	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Dec., 2020"	"2020/12"	13387	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jan., 2021"	"2021/01"	11252	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Feb., 2021"	"2021/02"	9161	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Mar., 2021"	"2021/03"	8752	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Apr., 2021"	"2021/04"	8655	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"May, 2021"	"2021/05"	8705	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jun., 2021"	"2021/06"	8117	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jul., 2021"	"2021/07"	8406	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Aug., 2021"	"2021/08"	9032	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Sep., 2021"	"2021/09"	9241	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Oct., 2021"	"2021/10"	9477	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Nov., 2021"	"2021/11"	9628	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Dec., 2021"	"2021/12"	11353	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jan., 2022"	"2022/01"	13589	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Feb., 2022"	"2022/02"	9462	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Mar., 2022"	"2022/03"	8785	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Apr., 2022"	"2022/04"	8231	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"May, 2022"	"2022/05"	8480	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jun., 2022"	"2022/06"	8198	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jul., 2022"	"2022/07"	8516	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Aug., 2022"	"2022/08"	8570	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Sep., 2022"	"2022/09"	8308	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Oct., 2022"	"2022/10"	9139	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Nov., 2022"	"2022/11"	9201	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Dec., 2022"	"2022/12"	10243	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	9452	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	8166	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	8758	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	8317	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	8428	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	7879	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	8045	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	8091	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	8136	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	8480	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	8912	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	9751	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jan., 2020"	"2020/01"	5795	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Feb., 2020"	"2020/02"	5441	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Mar., 2020"	"2020/03"	5826	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Apr., 2020"	"2020/04"	6306	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"May, 2020"	"2020/05"	6088	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jun., 2020"	"2020/06"	5424	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jul., 2020"	"2020/07"	5435	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Aug., 2020"	"2020/08"	5490	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Sep., 2020"	"2020/09"	5437	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Oct., 2020"	"2020/10"	6155	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Nov., 2020"	"2020/11"	7356	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Dec., 2020"	"2020/12"	8557	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jan., 2021"	"2021/01"	7553	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Feb., 2021"	"2021/02"	5569	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Mar., 2021"	"2021/03"	5429	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Apr., 2021"	"2021/04"	5254	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"May, 2021"	"2021/05"	5366	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jun., 2021"	"2021/06"	5250	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jul., 2021"	"2021/07"	5252	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Aug., 2021"	"2021/08"	5896	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Sep., 2021"	"2021/09"	6623	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Oct., 2021"	"2021/10"	6548	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Nov., 2021"	"2021/11"	6534	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Dec., 2021"	"2021/12"	7526	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jan., 2022"	"2022/01"	8150	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Feb., 2022"	"2022/02"	6245	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Mar., 2022"	"2022/03"	5618	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Apr., 2022"	"2022/04"	5154	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"May, 2022"	"2022/05"	5237	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jun., 2022"	"2022/06"	5168	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jul., 2022"	"2022/07"	5487	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Aug., 2022"	"2022/08"	5571	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Sep., 2022"	"2022/09"	5374	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Oct., 2022"	"2022/10"	5827	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Nov., 2022"	"2022/11"	5571	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Dec., 2022"	"2022/12"	6670	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	5959	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	5064	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	5629	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	5365	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	5339	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	5134	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	5057	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	5216	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	5189	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	5494	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	5526	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	6133	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2705	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2475	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2569	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2519	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"May, 2020"	"2020/05"	2719	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2343	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2537	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Aug., 2020"	"2020/08"	2735	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Sep., 2020"	"2020/09"	2576	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Oct., 2020"	"2020/10"	3060	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Nov., 2020"	"2020/11"	3872	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Dec., 2020"	"2020/12"	3718	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	3104	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	2394	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	2332	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	2456	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	2339	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	2290	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	2421	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	2582	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	2853	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Oct., 2021"	"2021/10"	3006	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Nov., 2021"	"2021/11"	2986	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3385	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Jan., 2022"	"2022/01"	3491	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Feb., 2022"	"2022/02"	2794	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Mar., 2022"	"2022/03"	2604	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Apr., 2022"	"2022/04"	2406	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"May, 2022"	"2022/05"	2480	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Jun., 2022"	"2022/06"	2475	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Jul., 2022"	"2022/07"	2456	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Aug., 2022"	"2022/08"	2564	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Sep., 2022"	"2022/09"	2513	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Oct., 2022"	"2022/10"	2571	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Nov., 2022"	"2022/11"	2526	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Dec., 2022"	"2022/12"	3064	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	2862	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	2478	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	2703	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	2469	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	2496	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	2379	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	2360	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	2411	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	2382	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	2531	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	2643	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	2893	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2370	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2132	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2187	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2148	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"May, 2020"	"2020/05"	2139	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2010	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2173	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Aug., 2020"	"2020/08"	2284	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Sep., 2020"	"2020/09"	2286	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Oct., 2020"	"2020/10"	2598	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Nov., 2020"	"2020/11"	3061	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Dec., 2020"	"2020/12"	3647	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Jan., 2021"	"2021/01"	3048	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Feb., 2021"	"2021/02"	2256	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Mar., 2021"	"2021/03"	2156	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Apr., 2021"	"2021/04"	2010	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"May, 2021"	"2021/05"	2111	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Jun., 2021"	"2021/06"	2011	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Jul., 2021"	"2021/07"	2171	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Aug., 2021"	"2021/08"	2470	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Sep., 2021"	"2021/09"	2545	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Oct., 2021"	"2021/10"	2449	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Nov., 2021"	"2021/11"	2494	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Dec., 2021"	"2021/12"	2928	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Jan., 2022"	"2022/01"	3482	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Feb., 2022"	"2022/02"	2564	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Mar., 2022"	"2022/03"	2379	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Apr., 2022"	"2022/04"	2039	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"May, 2022"	"2022/05"	2172	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Jun., 2022"	"2022/06"	2030	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Jul., 2022"	"2022/07"	2140	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Aug., 2022"	"2022/08"	2203	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Sep., 2022"	"2022/09"	2132	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Oct., 2022"	"2022/10"	2259	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Nov., 2022"	"2022/11"	2305	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Dec., 2022"	"2022/12"	2629	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	2507	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	2163	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	2416	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	2246	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	2116	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	2003	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	2016	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	2061	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	2131	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	2181	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	2184	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	2374	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jan., 2020"	"2020/01"	4218	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Feb., 2020"	"2020/02"	3759	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Mar., 2020"	"2020/03"	3999	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Apr., 2020"	"2020/04"	3884	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"May, 2020"	"2020/05"	3965	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jun., 2020"	"2020/06"	3741	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jul., 2020"	"2020/07"	3985	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Aug., 2020"	"2020/08"	4128	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Sep., 2020"	"2020/09"	4006	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Oct., 2020"	"2020/10"	4546	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Nov., 2020"	"2020/11"	4957	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Dec., 2020"	"2020/12"	5811	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Jan., 2021"	"2021/01"	5439	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Feb., 2021"	"2021/02"	4243	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Mar., 2021"	"2021/03"	4228	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Apr., 2021"	"2021/04"	4079	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"May, 2021"	"2021/05"	3998	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Jun., 2021"	"2021/06"	3957	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Jul., 2021"	"2021/07"	4070	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Aug., 2021"	"2021/08"	4793	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Sep., 2021"	"2021/09"	5599	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Oct., 2021"	"2021/10"	4967	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Nov., 2021"	"2021/11"	4570	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Dec., 2021"	"2021/12"	5219	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Jan., 2022"	"2022/01"	5791	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Feb., 2022"	"2022/02"	4832	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Mar., 2022"	"2022/03"	4412	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Apr., 2022"	"2022/04"	4032	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"May, 2022"	"2022/05"	3931	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Jun., 2022"	"2022/06"	3976	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Jul., 2022"	"2022/07"	4084	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Aug., 2022"	"2022/08"	4109	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Sep., 2022"	"2022/09"	3878	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Oct., 2022"	"2022/10"	4233	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Nov., 2022"	"2022/11"	4397	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2022"	"2022"	"Dec., 2022"	"2022/12"	4842	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	4623	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	4012	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	4260	Not Applicable	Not Applicable
