"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"2021"	"2021"	"Mar., 2021"	"2021/03"	8450	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Apr., 2021"	"2021/04"	8070	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"May, 2021"	"2021/05"	8091	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Jun., 2021"	"2021/06"	7515	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Jul., 2021"	"2021/07"	8007	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Aug., 2021"	"2021/08"	11014	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Sep., 2021"	"2021/09"	11943	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Oct., 2021"	"2021/10"	9500	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Nov., 2021"	"2021/11"	8571	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021"	"2021"	"Dec., 2021"	"2021/12"	9217	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Jan., 2022"	"2022/01"	11728	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Feb., 2022"	"2022/02"	9269	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Mar., 2022"	"2022/03"	8349	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Apr., 2022"	"2022/04"	7737	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"May, 2022"	"2022/05"	7849	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Jun., 2022"	"2022/06"	7641	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Jul., 2022"	"2022/07"	8193	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Aug., 2022"	"2022/08"	8235	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Sep., 2022"	"2022/09"	8004	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Oct., 2022"	"2022/10"	8503	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Nov., 2022"	"2022/11"	8170	Not Applicable	Not Applicable
	"Georgia"	"13"	"2022"	"2022"	"Dec., 2022"	"2022/12"	9076	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	9163	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	7695	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	8244	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	7805	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	7893	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	7471	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	7624	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	8228	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	7627	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	7947	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	7801	Not Applicable	Not Applicable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	9003	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1065	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1030	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1018	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Apr., 2020"	"2020/04"	923	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"May, 2020"	"2020/05"	950	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Jun., 2020"	"2020/06"	954	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Jul., 2020"	"2020/07"	982	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1047	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Sep., 2020"	"2020/09"	1066	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1023	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Nov., 2020"	"2020/11"	975	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1003	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Jan., 2021"	"2021/01"	991	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1004	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Mar., 2021"	"2021/03"	1080	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Apr., 2021"	"2021/04"	1020	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"May, 2021"	"2021/05"	1022	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Jun., 2021"	"2021/06"	960	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Jul., 2021"	"2021/07"	1007	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1237	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1270	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Oct., 2021"	"2021/10"	1145	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Nov., 2021"	"2021/11"	1039	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1079	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Jan., 2022"	"2022/01"	1330	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Feb., 2022"	"2022/02"	1137	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Mar., 2022"	"2022/03"	1020	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Apr., 2022"	"2022/04"	1031	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"May, 2022"	"2022/05"	1130	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Jun., 2022"	"2022/06"	1059	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Jul., 2022"	"2022/07"	1049	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Aug., 2022"	"2022/08"	1110	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Sep., 2022"	"2022/09"	1070	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Oct., 2022"	"2022/10"	1095	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Nov., 2022"	"2022/11"	1090	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2022"	"2022"	"Dec., 2022"	"2022/12"	1143	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	1169	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	995	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	1190	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	1029	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	1020	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	1000	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	1033	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	1181	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	967	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	1007	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	1001	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	1060	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1234	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1217	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1326	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1167	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"May, 2020"	"2020/05"	1233	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Jun., 2020"	"2020/06"	1229	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Jul., 2020"	"2020/07"	1369	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1467	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Sep., 2020"	"2020/09"	1368	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1461	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1702	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1681	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1507	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1226	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Mar., 2021"	"2021/03"	1354	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Apr., 2021"	"2021/04"	1269	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"May, 2021"	"2021/05"	1339	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Jun., 2021"	"2021/06"	1320	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Jul., 2021"	"2021/07"	1381	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1520	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1984	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Oct., 2021"	"2021/10"	2102	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Nov., 2021"	"2021/11"	1711	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1639	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Jan., 2022"	"2022/01"	1713	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Feb., 2022"	"2022/02"	1474	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Mar., 2022"	"2022/03"	1385	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Apr., 2022"	"2022/04"	1291	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"May, 2022"	"2022/05"	1243	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Jun., 2022"	"2022/06"	1420	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Jul., 2022"	"2022/07"	1466	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Aug., 2022"	"2022/08"	1406	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Sep., 2022"	"2022/09"	1298	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Oct., 2022"	"2022/10"	1389	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Nov., 2022"	"2022/11"	1435	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Dec., 2022"	"2022/12"	1549	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	1444	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	1248	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	1416	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	1373	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	1388	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	1317	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	1350	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	1373	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	1302	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	1413	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	1370	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	1485	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jan., 2020"	"2020/01"	9790	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Feb., 2020"	"2020/02"	9174	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Mar., 2020"	"2020/03"	10087	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12404	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"May, 2020"	"2020/05"	12229	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jun., 2020"	"2020/06"	9721	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jul., 2020"	"2020/07"	9317	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Aug., 2020"	"2020/08"	9497	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Sep., 2020"	"2020/09"	9226	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Oct., 2020"	"2020/10"	10259	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Nov., 2020"	"2020/11"	12825	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Dec., 2020"	"2020/12"	14069	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jan., 2021"	"2021/01"	11929	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Feb., 2021"	"2021/02"	9752	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Mar., 2021"	"2021/03"	9425	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Apr., 2021"	"2021/04"	9372	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"May, 2021"	"2021/05"	9486	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jun., 2021"	"2021/06"	8895	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jul., 2021"	"2021/07"	9221	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Aug., 2021"	"2021/08"	9827	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Sep., 2021"	"2021/09"	10048	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Oct., 2021"	"2021/10"	10247	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Nov., 2021"	"2021/11"	10410	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Dec., 2021"	"2021/12"	12183	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jan., 2022"	"2022/01"	14469	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Feb., 2022"	"2022/02"	10100	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Mar., 2022"	"2022/03"	9484	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Apr., 2022"	"2022/04"	8889	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"May, 2022"	"2022/05"	9187	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jun., 2022"	"2022/06"	8908	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jul., 2022"	"2022/07"	9250	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Aug., 2022"	"2022/08"	9276	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Sep., 2022"	"2022/09"	8984	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Oct., 2022"	"2022/10"	9839	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Nov., 2022"	"2022/11"	9929	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Dec., 2022"	"2022/12"	10983	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	10135	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	8771	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	9445	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	8985	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	9125	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	8546	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	8709	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	8758	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	8784	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	9099	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	9527	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	10421	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jan., 2020"	"2020/01"	6246	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Feb., 2020"	"2020/02"	5828	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Mar., 2020"	"2020/03"	6262	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Apr., 2020"	"2020/04"	6745	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"May, 2020"	"2020/05"	6633	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jun., 2020"	"2020/06"	5931	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jul., 2020"	"2020/07"	5990	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Aug., 2020"	"2020/08"	5973	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Sep., 2020"	"2020/09"	5897	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Oct., 2020"	"2020/10"	6695	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Nov., 2020"	"2020/11"	7847	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Dec., 2020"	"2020/12"	9082	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jan., 2021"	"2021/01"	8113	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Feb., 2021"	"2021/02"	5999	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Mar., 2021"	"2021/03"	5915	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Apr., 2021"	"2021/04"	5788	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"May, 2021"	"2021/05"	5893	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jun., 2021"	"2021/06"	5736	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jul., 2021"	"2021/07"	5801	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Aug., 2021"	"2021/08"	6502	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Sep., 2021"	"2021/09"	7235	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Oct., 2021"	"2021/10"	7117	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Nov., 2021"	"2021/11"	7091	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Dec., 2021"	"2021/12"	8137	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jan., 2022"	"2022/01"	8752	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Feb., 2022"	"2022/02"	6734	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Mar., 2022"	"2022/03"	6124	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Apr., 2022"	"2022/04"	5615	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"May, 2022"	"2022/05"	5707	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jun., 2022"	"2022/06"	5665	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jul., 2022"	"2022/07"	6040	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Aug., 2022"	"2022/08"	6086	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Sep., 2022"	"2022/09"	5819	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Oct., 2022"	"2022/10"	6315	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Nov., 2022"	"2022/11"	6056	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Dec., 2022"	"2022/12"	7138	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	6413	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	5474	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	6063	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	5796	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	5822	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	5557	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	5543	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	5671	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	5607	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	5934	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	5922	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	6541	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2817	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2615	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2698	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2658	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"May, 2020"	"2020/05"	2896	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2504	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2698	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Aug., 2020"	"2020/08"	2888	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Sep., 2020"	"2020/09"	2736	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Oct., 2020"	"2020/10"	3233	Not Applicable	Not Applicable
