"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"2021"	"2021"	"Nov., 2021"	"2021/11"	1686	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1603	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Jan., 2022"	"2022/01"	1692	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Feb., 2022"	"2022/02"	1457	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Mar., 2022"	"2022/03"	1363	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Apr., 2022"	"2022/04"	1266	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"May, 2022"	"2022/05"	1220	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Jun., 2022"	"2022/06"	1372	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Jul., 2022"	"2022/07"	1434	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Aug., 2022"	"2022/08"	1375	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Sep., 2022"	"2022/09"	1271	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Oct., 2022"	"2022/10"	1354	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Nov., 2022"	"2022/11"	1406	Not Applicable	Not Applicable
	"Idaho"	"16"	"2022"	"2022"	"Dec., 2022"	"2022/12"	1525	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	1410	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	1232	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	1392	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	1333	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	1367	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	1283	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	1318	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	1340	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	1270	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	1377	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	1340	Not Applicable	Not Applicable
	"Idaho"	"16"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	1460	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jan., 2020"	"2020/01"	9636	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Feb., 2020"	"2020/02"	9009	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Mar., 2020"	"2020/03"	9906	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12220	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"May, 2020"	"2020/05"	12010	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jun., 2020"	"2020/06"	9499	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Jul., 2020"	"2020/07"	9086	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Aug., 2020"	"2020/08"	9286	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Sep., 2020"	"2020/09"	9007	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Oct., 2020"	"2020/10"	10069	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Nov., 2020"	"2020/11"	12635	Not Applicable	Not Applicable
	"Illinois"	"17"	"2020"	"2020"	"Dec., 2020"	"2020/12"	13904	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jan., 2021"	"2021/01"	11744	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Feb., 2021"	"2021/02"	9611	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Mar., 2021"	"2021/03"	9229	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Apr., 2021"	"2021/04"	9176	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"May, 2021"	"2021/05"	9240	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jun., 2021"	"2021/06"	8674	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Jul., 2021"	"2021/07"	8985	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Aug., 2021"	"2021/08"	9609	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Sep., 2021"	"2021/09"	9835	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Oct., 2021"	"2021/10"	10041	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Nov., 2021"	"2021/11"	10208	Not Applicable	Not Applicable
	"Illinois"	"17"	"2021"	"2021"	"Dec., 2021"	"2021/12"	12007	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jan., 2022"	"2022/01"	14279	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Feb., 2022"	"2022/02"	9932	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Mar., 2022"	"2022/03"	9274	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Apr., 2022"	"2022/04"	8729	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"May, 2022"	"2022/05"	8977	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jun., 2022"	"2022/06"	8707	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Jul., 2022"	"2022/07"	9052	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Aug., 2022"	"2022/08"	9097	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Sep., 2022"	"2022/09"	8804	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Oct., 2022"	"2022/10"	9628	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Nov., 2022"	"2022/11"	9722	Not Applicable	Not Applicable
	"Illinois"	"17"	"2022"	"2022"	"Dec., 2022"	"2022/12"	10798	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	9959	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	8600	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	9287	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	8789	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	8925	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	8356	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	8500	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	8565	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	8616	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	8930	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	9347	Not Applicable	Not Applicable
	"Illinois"	"17"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	10231	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jan., 2020"	"2020/01"	6110	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Feb., 2020"	"2020/02"	5708	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Mar., 2020"	"2020/03"	6131	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Apr., 2020"	"2020/04"	6626	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"May, 2020"	"2020/05"	6484	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jun., 2020"	"2020/06"	5787	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Jul., 2020"	"2020/07"	5835	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Aug., 2020"	"2020/08"	5833	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Sep., 2020"	"2020/09"	5745	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Oct., 2020"	"2020/10"	6548	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Nov., 2020"	"2020/11"	7721	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Dec., 2020"	"2020/12"	8947	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jan., 2021"	"2021/01"	7975	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Feb., 2021"	"2021/02"	5869	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Mar., 2021"	"2021/03"	5787	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Apr., 2021"	"2021/04"	5643	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"May, 2021"	"2021/05"	5747	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jun., 2021"	"2021/06"	5599	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Jul., 2021"	"2021/07"	5646	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Aug., 2021"	"2021/08"	6344	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Sep., 2021"	"2021/09"	7073	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Oct., 2021"	"2021/10"	6968	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Nov., 2021"	"2021/11"	6934	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021"	"2021"	"Dec., 2021"	"2021/12"	7989	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jan., 2022"	"2022/01"	8621	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Feb., 2022"	"2022/02"	6599	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Mar., 2022"	"2022/03"	6011	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Apr., 2022"	"2022/04"	5478	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"May, 2022"	"2022/05"	5564	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jun., 2022"	"2022/06"	5510	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Jul., 2022"	"2022/07"	5873	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Aug., 2022"	"2022/08"	5935	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Sep., 2022"	"2022/09"	5699	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Oct., 2022"	"2022/10"	6185	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Nov., 2022"	"2022/11"	5914	Not Applicable	Not Applicable
	"Indiana"	"18"	"2022"	"2022"	"Dec., 2022"	"2022/12"	7004	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	6286	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	5374	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	5936	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	5654	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	5667	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	5423	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	5394	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	5547	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	5491	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	5809	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	5805	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	6421	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2783	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2566	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2659	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2615	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"May, 2020"	"2020/05"	2847	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2458	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2644	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Aug., 2020"	"2020/08"	2844	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Sep., 2020"	"2020/09"	2680	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Oct., 2020"	"2020/10"	3186	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Nov., 2020"	"2020/11"	3996	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020"	"2020"	"Dec., 2020"	"2020/12"	3832	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	3215	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	2484	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	2415	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	2561	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	2451	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	2393	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	2534	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	2717	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	2991	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Oct., 2021"	"2021/10"	3136	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Nov., 2021"	"2021/11"	3106	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3515	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Jan., 2022"	"2022/01"	3613	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Feb., 2022"	"2022/02"	2897	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Mar., 2022"	"2022/03"	2709	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Apr., 2022"	"2022/04"	2509	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"May, 2022"	"2022/05"	2600	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Jun., 2022"	"2022/06"	2584	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Jul., 2022"	"2022/07"	2573	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Aug., 2022"	"2022/08"	2673	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Sep., 2022"	"2022/09"	2600	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Oct., 2022"	"2022/10"	2672	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Nov., 2022"	"2022/11"	2627	Not Applicable	Not Applicable
	"Iowa"	"19"	"2022"	"2022"	"Dec., 2022"	"2022/12"	3177	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	2980	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	2572	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	2803	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	2575	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	2591	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	2478	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	2468	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	2513	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	2469	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	2632	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	2722	Not Applicable	Not Applicable
	"Iowa"	"19"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	2989	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2472	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2217	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2311	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2244	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"May, 2020"	"2020/05"	2243	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2145	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2300	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Aug., 2020"	"2020/08"	2399	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Sep., 2020"	"2020/09"	2405	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Oct., 2020"	"2020/10"	2706	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Nov., 2020"	"2020/11"	3173	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020"	"2020"	"Dec., 2020"	"2020/12"	3813	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Jan., 2021"	"2021/01"	3197	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Feb., 2021"	"2021/02"	2377	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Mar., 2021"	"2021/03"	2286	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Apr., 2021"	"2021/04"	2138	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"May, 2021"	"2021/05"	2223	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Jun., 2021"	"2021/06"	2163	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Jul., 2021"	"2021/07"	2320	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Aug., 2021"	"2021/08"	2633	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Sep., 2021"	"2021/09"	2713	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Oct., 2021"	"2021/10"	2595	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Nov., 2021"	"2021/11"	2616	Not Applicable	Not Applicable
	"Kansas"	"20"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3074	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Jan., 2022"	"2022/01"	3662	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Feb., 2022"	"2022/02"	2688	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Mar., 2022"	"2022/03"	2525	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Apr., 2022"	"2022/04"	2169	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"May, 2022"	"2022/05"	2291	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Jun., 2022"	"2022/06"	2161	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Jul., 2022"	"2022/07"	2274	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Aug., 2022"	"2022/08"	2341	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Sep., 2022"	"2022/09"	2270	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Oct., 2022"	"2022/10"	2389	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Nov., 2022"	"2022/11"	2423	Not Applicable	Not Applicable
	"Kansas"	"20"	"2022"	"2022"	"Dec., 2022"	"2022/12"	2771	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	2628	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	2277	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	2538	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	2370	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	2225	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	2132	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	2100	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	2170	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	2243	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	2299	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	2275	Not Applicable	Not Applicable
	"Kansas"	"20"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	2491	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jan., 2020"	"2020/01"	4435	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Feb., 2020"	"2020/02"	3988	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Mar., 2020"	"2020/03"	4235	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Apr., 2020"	"2020/04"	4191	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"May, 2020"	"2020/05"	4314	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jun., 2020"	"2020/06"	4018	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Jul., 2020"	"2020/07"	4315	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Aug., 2020"	"2020/08"	4434	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Sep., 2020"	"2020/09"	4309	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Oct., 2020"	"2020/10"	4864	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Nov., 2020"	"2020/11"	5246	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020"	"2020"	"Dec., 2020"	"2020/12"	6165	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Jan., 2021"	"2021/01"	5738	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Feb., 2021"	"2021/02"	4529	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Mar., 2021"	"2021/03"	4550	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Apr., 2021"	"2021/04"	4376	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"May, 2021"	"2021/05"	4321	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021"	"2021"	"Jun., 2021"	"2021/06"	4295	Not Applicable	Not Applicable
